id,type,action,actor_id,actor_login,repo_id,repo_name,org_id,org_login,created_at,issue_id,issue_number,issue_title,body,issue_labels.name,issue_labels.color,issue_labels.default,issue_labels.description,issue_author_id,issue_author_login,issue_author_type,issue_author_association,issue_assignee_id,issue_assignee_login,issue_assignees.login,issue_assignees.id,issue_created_at,issue_updated_at,issue_comments,issue_closed_at,issue_comment_id,issue_comment_created_at,issue_comment_updated_at,issue_comment_author_association,issue_comment_author_id,issue_comment_author_login,issue_comment_author_type,pull_commits,pull_additions,pull_deletions,pull_changed_files,pull_merged,pull_merge_commit_sha,pull_merged_at,pull_merged_by_id,pull_merged_by_login,pull_merged_by_type,pull_requested_reviewer_id,pull_requested_reviewer_login,pull_requested_reviewer_type,pull_review_comments,pull_base_ref,pull_head_repo_id,pull_head_repo_name,pull_head_ref,repo_description,repo_size,repo_stargazers_count,repo_forks_count,repo_language,repo_has_issues,repo_has_projects,repo_has_downloads,repo_has_wiki,repo_has_pages,repo_license,repo_default_branch,repo_created_at,repo_updated_at,repo_pushed_at,repo_topics.name,pull_review_state,pull_review_author_association,pull_review_id,pull_review_comment_id,pull_review_comment_path,pull_review_comment_position,pull_review_comment_author_id,pull_review_comment_author_login,pull_review_comment_author_type,pull_review_comment_author_association,pull_review_comment_created_at,pull_review_comment_updated_at,push_id,push_size,push_distinct_size,push_ref,push_head,push_commits.name,push_commits.email,push_commits.message,fork_forkee_id,fork_forkee_full_name,fork_forkee_owner_id,fork_forkee_owner_login,fork_forkee_owner_type,delete_ref,delete_ref_type,delete_pusher_type,create_ref,create_ref_type,create_master_branch,create_description,create_pusher_type,gollum_pages.page_name,gollum_pages.title,gollum_pages.action,member_id,member_login,member_type,release_id,release_tag_name,release_target_commitish,release_name,release_draft,release_author_id,release_author_login,release_author_type,release_prerelease,release_created_at,release_published_at,release_body,release_assets.name,release_assets.uploader_login,release_assets.uploader_id,release_assets.content_type,release_assets.state,release_assets.size,release_assets.download_count,commit_comment_id,commit_comment_author_id,commit_comment_author_login,commit_comment_author_type,commit_comment_author_association,commit_comment_path,commit_comment_position,commit_comment_line,commit_comment_sha,commit_comment_created_at,commit_comment_updated_at
2533410631,IssueCommentEvent,created,757,mde,28671602,mde/ejs,0,,2015-01-23 23:08:09,54976756,36,options found in locals object. The option(s) is copied to the option object. This behavior is deprecated and will be removed in EJS 3,"Ugh, can you give me steps to repro?",[],[],[],[],147298,dgofman,User,COLLABORATOR,0,,[],[],2015-01-21 04:33:49,2015-01-23 23:08:09,30,,71282246,2015-01-23 23:08:09,2015-01-23 23:08:09,COLLABORATOR,757,mde,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2533410633,IssuesEvent,reopened,757,mde,28671602,mde/ejs,0,,2015-01-23 23:08:09,54976756,36,options found in locals object. The option(s) is copied to the option object. This behavior is deprecated and will be removed in EJS 3,"Why locals is deprecated, any workaround in the future?

```js
function cpOptsInData(data, opts) {
  _OPTS.forEach(function (p) {
    if (typeof data[p] != 'undefined') {
      if (!optInDataWarned) {
        console.warn('options found in locals object. The option(s) is '
                   + 'copied to the option object. This behavior is '
                   + 'deprecated and will be removed in EJS 3');
        optInDataWarned = true;
      }
      opts[p] = data[p];
    }
  });
}
```",[],[],[],[],147298,dgofman,User,COLLABORATOR,0,,[],[],2015-01-21 04:33:49,2015-01-23 23:08:09,30,,0,,,COLLABORATOR,0,,Bot,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2533416455,IssueCommentEvent,created,10135360,dgofman-equinix,28671602,mde/ejs,0,,2015-01-23 23:11:23,54976756,36,options found in locals object. The option(s) is copied to the option object. This behavior is deprecated and will be removed in EJS 3,"Just download latest version https://www.npmjs.com/package/indigojs
change package.json under.node_modules/indigojs
""ejs"": ""2.1.4""
to
""ejs"": ""~2.2.2""
run ""npm install""
than ""npm start""
open browser when go to url ""localhost:8125"" the funny part this warning showing ONLY ONCE!!!!",[],[],[],[],147298,dgofman,User,COLLABORATOR,0,,[],[],2015-01-21 04:33:49,2015-01-23 23:11:23,31,,71282596,2015-01-23 23:11:23,2015-01-23 23:11:23,COLLABORATOR,10135360,dgofman-equinix,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2533420283,IssueCommentEvent,created,2354108,coveralls,9681561,ripple/ripple-lib,3165523,ripple,2015-01-23 23:13:30,54396186,255,[TASK] Refactor to use bignumber.js,"
[![Coverage Status](https://coveralls.io/builds/1797023/badge)](https://coveralls.io/builds/1797023)

Coverage decreased (-0.31%) to 76.37% when pulling **2dd53c888aa3750c51cdc8f85334f44c545feab8 on clark800:feature/bignumberjs** into **1637d26de3973412b82411f0e8499d8cf833d99e on ripple:develop**.
",[],[],[],[],1238722,clark800,User,COLLABORATOR,0,,[],[],2015-01-15 00:13:57,2015-01-23 23:13:30,15,,71282837,2015-01-23 23:13:30,2015-01-23 23:13:30,COLLABORATOR,2354108,coveralls,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2533458605,PullRequestEvent,closed,719745,boxbag,9681561,ripple/ripple-lib,3165523,ripple,2015-01-23 23:36:29,27808933,265,[FIX] include request account transactions' date for binary flag,query for ledger and use closed date as account transactions' date,[],[],[],[],719745,boxbag,User,COLLABORATOR,0,,[],[],2015-01-22 00:38:39,2015-01-23 23:36:29,3,2015-01-23 23:36:29,0,,,COLLABORATOR,0,,Bot,1,167,18,4,0,24240d1ba3896940ff2bf7adff02c733627864cc,,0,,Bot,0,,Bot,0,develop,25604837,boxbag/ripple-lib,account-transactions-date,A JavaScript API for interacting with Ripple in Node.js and the browser,15455,399,126,JavaScript,1,0,1,1,0,,develop,2013-04-25 21:17:19,2015-01-21 18:13:06,2015-01-21 18:13:06,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2533477814,IssueCommentEvent,created,1059345,hankduan,7639232,angular/protractor,139426,angular,2015-01-23 23:49:20,55289927,1747,feat(frameworks): add support for custom frameworks,"Protractor might have some problem writing to your environment since the failure tests writes the results in a json format before reading and parsing it.  

But anyway, I don't think this error test case is necessary. This is a better suit for a unit test:
See https://github.com/angular/protractor/blob/master/spec/unit/runner_test.js

```javascript
  it('should fail when no custom framework is defined', function(done) {
    var config = {
      mockSelenium: true,
      specs: ['*.js'],
      framework: 'custom'
    };
    
    var runner = new Runner(config);
    runner.run().then(function() {
      done.fail('expected error when no custom framework is defined')
    }, done);
  });
```",[cla: yes],[c7def8],[0],[],111569,elgalu,User,COLLABORATOR,0,,[],[],2015-01-23 14:55:24,2015-01-23 23:49:19,7,,71286607,2015-01-23 23:49:19,2015-01-23 23:49:19,COLLABORATOR,1059345,hankduan,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2533480697,IssueCommentEvent,created,757,mde,28671602,mde/ejs,0,,2015-01-23 23:51:16,54976756,36,options found in locals object. The option(s) is copied to the option object. This behavior is deprecated and will be removed in EJS 3,"Thanks for catching this. Looks like there are subsequent direct calls to `render` after it access the `__express` export. a3cd2c8508ef39cb998add20ec96a25141023328 handles this case. I've pushed an update to NPM, v2.2.3. Thanks for catching this!",[],[],[],[],147298,dgofman,User,COLLABORATOR,0,,[],[],2015-01-21 04:33:49,2015-01-23 23:51:16,32,2015-01-23 23:51:16,71286767,2015-01-23 23:51:16,2015-01-23 23:51:16,COLLABORATOR,757,mde,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2533480698,IssuesEvent,closed,757,mde,28671602,mde/ejs,0,,2015-01-23 23:51:16,54976756,36,options found in locals object. The option(s) is copied to the option object. This behavior is deprecated and will be removed in EJS 3,"Why locals is deprecated, any workaround in the future?

```js
function cpOptsInData(data, opts) {
  _OPTS.forEach(function (p) {
    if (typeof data[p] != 'undefined') {
      if (!optInDataWarned) {
        console.warn('options found in locals object. The option(s) is '
                   + 'copied to the option object. This behavior is '
                   + 'deprecated and will be removed in EJS 3');
        optInDataWarned = true;
      }
      opts[p] = data[p];
    }
  });
}
```",[],[],[],[],147298,dgofman,User,COLLABORATOR,0,,[],[],2015-01-21 04:33:49,2015-01-23 23:51:16,32,2015-01-23 23:51:16,0,,,COLLABORATOR,0,,Bot,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2533482376,IssueCommentEvent,created,10135360,dgofman-equinix,28671602,mde/ejs,0,,2015-01-23 23:52:26,54976756,36,options found in locals object. The option(s) is copied to the option object. This behavior is deprecated and will be removed in EJS 3,"No problems, thanks for fixing that issue I would like to continue using latest EJS.
Good luck!",[],[],[],[],147298,dgofman,User,COLLABORATOR,0,,[],[],2015-01-21 04:33:49,2015-01-23 23:52:26,33,2015-01-23 23:51:16,71286881,2015-01-23 23:52:26,2015-01-23 23:52:26,COLLABORATOR,10135360,dgofman-equinix,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2533483679,IssueCommentEvent,created,757,mde,28671602,mde/ejs,0,,2015-01-23 23:53:20,54976756,36,options found in locals object. The option(s) is copied to the option object. This behavior is deprecated and will be removed in EJS 3,:+1: ,[],[],[],[],147298,dgofman,User,COLLABORATOR,0,,[],[],2015-01-21 04:33:49,2015-01-23 23:53:20,34,2015-01-23 23:51:16,71286965,2015-01-23 23:53:20,2015-01-23 23:53:20,COLLABORATOR,757,mde,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2533495765,IssueCommentEvent,created,1301838,bitliner,7639232,angular/protractor,139426,angular,2015-01-24 00:01:36,55312320,1749,"When I run scrollIntoView script, protractor gets blocked and starts to increase resource consumption","Thanks. I forgot to upload my solution, that was the same. If you can add it in someway to the documentation, I think a lot of people would benefit from it :-)",[needs: investigation],[207de5],[0],[],1301838,bitliner,User,COLLABORATOR,0,,[],[],2015-01-23 18:02:43,2015-01-24 00:01:36,2,2015-01-24 00:01:36,71287678,2015-01-24 00:01:36,2015-01-24 00:01:36,COLLABORATOR,1301838,bitliner,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2533495766,IssuesEvent,closed,1301838,bitliner,7639232,angular/protractor,139426,angular,2015-01-24 00:01:36,55312320,1749,"When I run scrollIntoView script, protractor gets blocked and starts to increase resource consumption","My code is:

```
el = element(by.xpath('//a[@class=""navigation-button"" and text()=""Text""]'));
browser.executeScript('arguments[0].scrollIntoView()', el);
```

If there is no scrollbar and there is not need to scroll to the element (because the window size of the browser does not require the scrollbar), protractor starts to consume too much ram and cpu until it blocks the whole computer.

  ",[needs: investigation],[207de5],[0],[],1301838,bitliner,User,COLLABORATOR,0,,[],[],2015-01-23 18:02:43,2015-01-24 00:01:36,2,2015-01-24 00:01:36,0,,,COLLABORATOR,0,,Bot,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2533512299,IssueCommentEvent,created,111569,elgalu,7639232,angular/protractor,139426,angular,2015-01-24 00:13:09,55289927,1747,feat(frameworks): add support for custom frameworks,"Thanks @hankduan, test added & PR updated (push --force)",[cla: yes],[c7def8],[0],[],111569,elgalu,User,COLLABORATOR,0,,[],[],2015-01-23 14:55:24,2015-01-24 00:13:09,8,,71288643,2015-01-24 00:13:09,2015-01-24 00:13:09,COLLABORATOR,111569,elgalu,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2533546108,IssueCommentEvent,created,176576,halfdan,9852918,TryGhost/Ghost,2178663,TryGhost,2015-01-24 00:39:09,55327484,4846,[Feature] Controlling Content Elements' HTML Properties,I am flattered but I think you meant to reference @ErisDS :),[],[],[],[],419944,phonique,User,COLLABORATOR,0,,[],[],2015-01-23 20:17:57,2015-01-24 00:39:09,1,,71290600,2015-01-24 00:39:09,2015-01-24 00:39:09,COLLABORATOR,176576,halfdan,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2533570222,CommitCommentEvent,added,1538624,TimothyGu,28671602,mde/ejs,0,,2015-01-24 00:59:41,0,0,,"IMO this is the wrong fix. This disables warning for calls to `ejs.render*()` (i.e. user-generated calls) in addition to `ejs.__express()`. Plus, *if* we are going on this path, why don't we just set `optInDataWarned` to true in `ejs.__express()`?",[],[],[],[],0,,Bot,COLLABORATOR,0,,[],[],,,0,,0,,,COLLABORATOR,0,,Bot,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],9426047,1538624,TimothyGu,User,COLLABORATOR,,,,a3cd2c8508ef39cb998add20ec96a25141023328,2015-01-24 00:59:41,2015-01-24 00:59:41
2533571343,CommitCommentEvent,added,1538624,TimothyGu,28671602,mde/ejs,0,,2015-01-24 01:00:38,0,0,,"What I meant is something like this won't throw the warning:

```js
ejs.__express(...)
ejs.renderFile(...) // this one should print the warning
```",[],[],[],[],0,,Bot,COLLABORATOR,0,,[],[],,,0,,0,,,COLLABORATOR,0,,Bot,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],9426049,1538624,TimothyGu,User,COLLABORATOR,,,,a3cd2c8508ef39cb998add20ec96a25141023328,2015-01-24 01:00:38,2015-01-24 01:00:38
2533575948,PullRequestEvent,opened,1538624,TimothyGu,28671602,mde/ejs,0,,2015-01-24 01:04:40,27968119,38,Simplify tag matching regex,"The outer `()` already denotes a group.

Old:

http://tinyurl.com/oppjkyk

New:

http://tinyurl.com/ph7s979",[],[],[],[],1538624,TimothyGu,User,COLLABORATOR,0,,[],[],2015-01-24 01:04:40,2015-01-24 01:04:40,0,,0,,,COLLABORATOR,0,,Bot,1,1,1,1,0,,,0,,Bot,0,,Bot,0,master,28671602,mde/ejs,regex,Embedded JavaScript templates,6223,25,5,JavaScript,1,0,1,1,0,,master,2014-12-31 17:49:35,2015-01-23 23:49:12,2015-01-24 01:02:06,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2533580384,IssueCommentEvent,created,2354108,coveralls,9681561,ripple/ripple-lib,3165523,ripple,2015-01-24 01:08:46,55352554,266,[TASK] Add performance test "npm run perf","
[![Coverage Status](https://coveralls.io/builds/1797464/badge)](https://coveralls.io/builds/1797464)

Coverage remained the same at 76.68% when pulling **9fd64a9209e45c9b975ef9fda656194e8fe65127 on clark800:feature/perftest** into **1637d26de3973412b82411f0e8499d8cf833d99e on ripple:develop**.
",[],[],[],[],1238722,clark800,User,COLLABORATOR,0,,[],[],2015-01-24 01:05:30,2015-01-24 01:08:44,1,,71292605,2015-01-24 01:08:44,2015-01-24 01:08:44,COLLABORATOR,2354108,coveralls,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2533582048,IssueCommentEvent,created,1746394,wltsmrz,9681561,ripple/ripple-lib,3165523,ripple,2015-01-24 01:10:17,55352554,266,[TASK] Add performance test "npm run perf",LGTM,[],[],[],[],1238722,clark800,User,COLLABORATOR,0,,[],[],2015-01-24 01:05:30,2015-01-24 01:10:16,2,,71292700,2015-01-24 01:10:16,2015-01-24 01:10:16,COLLABORATOR,1746394,wltsmrz,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2533629459,IssuesEvent,opened,25829,markstos,9852918,TryGhost/Ghost,2178663,TryGhost,2015-01-24 02:00:35,55354832,4847,fs.exists is being deprecated,"`fs.exists` is used a few places in the code base, but is being deprecated by [node](https://github.com/joyent/node/pull/8418) and [io.js](https://github.com/iojs/io.js/issues/103) and is not recommended by the current official [Node.js docs](http://nodejs.org/api/fs.html#fs_fs_exists_path_callback).

Alternatives include using `fs.stat` or just skipping the check, trying a file action, and handing the error if it doesn't exit.

Refactoring to avoid `fs.stat` now would provide a bit of future-proofing. 
",[],[],[],[],25829,markstos,User,COLLABORATOR,0,,[],[],2015-01-24 02:00:34,2015-01-24 02:00:34,0,,0,,,COLLABORATOR,0,,Bot,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2533647001,IssuesEvent,opened,1538624,TimothyGu,28671602,mde/ejs,0,,2015-01-24 02:22:59,55355555,39,Add support for compile-time `with()`,"One of the major bottlenecks in the execution of template functions is the use of `with () {}` construct, which is not even supported in JavaScript strict mode. To work around this, some (most of my performance-critical) projects use the `_with` option to disable the use of `with () {}` in template scripts and use `locals.variable` instead of `variable` in EJS files.

Recently, it has come to my attention that there is a module [`with`](https://github.com/ForbesLindesay/with) that scans the source for undeclared variables and adds a shim for it, all at compile-time. This has two major effects and one side effect:

1. compile speed is a **lot** slower
2. runtime speed is a **lot** faster
3. undeclared variables are not recognized as errors but instead resolve to `undefined`, which then resolve to the empty string

Compilation benchmark:

```
ejs v2 old x 28,709 ops/sec ±0.09% (101 runs sampled)
ejs v2 new x 1,343 ops/sec ±1.83% (96 runs sampled)
```

(21 x slower)

Template benchmark:

```
ejs v2 old x 174,356 ops/sec ±0.47% (102 runs sampled)
ejs v2 old !_with x 4,324,186 ops/sec ±0.13% (102 runs sampled)
ejs v2 new x 596,334 ops/sec ±0.42% (100 runs sampled)
ejs v2 new !_with x 4,387,799 ops/sec ±1.35% (100 runs sampled)
```

(3.4 x faster)

I am certainly against enable this by default, as the performance regression caused by it is way too big. But do people think it's worth adding an option for? Also how about implicitly enabling this option when caching is enabled?",[],[],[],[],1538624,TimothyGu,User,COLLABORATOR,0,,[],[],2015-01-24 02:22:59,2015-01-24 02:22:59,0,,0,,,COLLABORATOR,0,,Bot,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2533669826,IssueCommentEvent,created,32314,tmcw,13301038,Turfjs/turf,7736769,Turfjs,2015-01-24 02:56:18,54374992,193,vincenti distance calculations,@jrzimmerman added you to the turfjs team so you can work directly in the turf org,[enhancement],[84b6eb],[0],[],814300,morganherlocker,User,COLLABORATOR,0,,[],[],2015-01-14 20:52:30,2015-01-24 02:56:17,3,,71297447,2015-01-24 02:56:17,2015-01-24 02:56:17,COLLABORATOR,32314,tmcw,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2533697462,IssueCommentEvent,created,525211,sublimator,9681561,ripple/ripple-lib,3165523,ripple,2015-01-24 03:43:08,55352554,266,[TASK] Add performance test "npm run perf",:+1: ,[],[],[],[],1238722,clark800,User,COLLABORATOR,0,,[],[],2015-01-24 01:05:30,2015-01-24 03:43:08,3,,71298759,2015-01-24 03:43:08,2015-01-24 03:43:08,COLLABORATOR,525211,sublimator,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2533710672,IssuesEvent,opened,4281887,lvarayut,21437247,natergj/excel4node,0,,2015-01-24 04:08:46,55358132,23,How to set width as 100%?,"First of all, thanks for the awesome library. It works perfectly well!

I just have a basic question here. I want to set a column width to 100%, the column could be able to expand to cover the longest content in one line. Is it possible to do so? I tried many options but still didn't work.
",[],[],[],[],4281887,lvarayut,User,COLLABORATOR,0,,[],[],2015-01-24 04:08:45,2015-01-24 04:08:45,0,,0,,,COLLABORATOR,0,,Bot,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
